key	value	YENİSİ
174.sura.14.verses.33	He has committed the sun and the moon in your service, continuously. He has committed the night and the day to serve you.	
174.sura.14.verses.34	And He gives you all kinds of things that you implore Him for. If you count GOD’s blessings, you can never encompass them. Indeed, the human being is transgressing, unappreciative.	
174.sura.14.verses.35	Recall that Abraham said, “My Lord, make this a peaceful land, and protect me and my children from worshiping idols.	
174.sura.14.verses.36	“My Lord, they have misled so many people. As for those who follow me, they belong with me. As for those who disobey me, You are Forgiver, Most Merciful.	
174.sura.14.verses.37	“Our Lord, I have settled part of my family in this plantless valley, at Your Sacred House. Our Lord, they are to observe the Contact Prayers (Salat), so let throngs of people converge upon them, and provide for them all kinds of fruits, that they may be appreciative.	
174.sura.14.verses.38	“Our Lord, You know whatever we conceal and whatever we declare— nothing is hidden from GOD on earth, nor in the heavens.	“Rabbimiz, her neyi gizlesek ve her neyi beyan etsek Sen hepsini bilirsin—ne yeryüzünde ne de göklerde hiçbir şey TANRI'dan gizli değildir.
174.sura.14.verses.39	“Praise be to GOD for granting me, despite my old age, Ismail and Isaac. My Lord answers the prayers. 	
174.sura.14.verses.40	“My Lord, make me one who consistently observes the Contact Prayers (Salat), and also my children. Our Lord, please answer my prayers.	
174.sura.14.verses.41	“My Lord, forgive me and my parents, and the believers, on the day when the reckoning takes place.”	“Rabbim, hesabın görüleceği günde beni, ebeveynlerimi ve inananları bağışla.”
174.sura.14.verses.42	Do not ever think that GOD is unaware of what the transgressors are doing. He only respites them until a day where the eyes stare in horror.	Asla TANRI’nın, haddi aşanların yaptıklarından habersiz olduğunu sanma. O sadece, gözlerin dehşetle dikilip kalacağı bir güne kadar onlara süre tanır.
174.sura.14.verses.43	As they rush (out of the graves), their faces will be looking upward, their eyes will not even blink, and their minds will be horrified.	
174.sura.14.verses.44	You shall warn the people of the day when the retribution comes to them. Those who transgressed will say, “Our Lord, give us one more respite. We will then respond to Your call and follow the messengers.” Did you not swear in the past that you will last forever?	Azabın kendilerine geleceği o gün konusunda insanları uyar. Haddi aşmış olanlar diyecekler ki: “Rabbimiz, bize bir mühlet daha ver. Biz o zaman Senin çağrına yanıt vereceğiz ve elçilere uyacağız.” Geçmişte, sonsuza dek kalacağınıza yemin etmemiş miydiniz?
174.sura.14.verses.45	You dwelled in the homes of those before you, who wronged their souls, and you have seen clearly what we did to them. We have set many precedents for you.	Siz, nefislerine haksızlık eden sizden öncekilerin meskenlerinde ikamet ettiniz ve onlara ne yaptığımızı açıkça görmüştünüz. Sizin için birçok emsal koyduk.
174.sura.14.verses.46	They schemed their schemes, and GOD is fully aware of their schemes. Indeed, their schemes were sufficient to erase mountains.	Onlar planlarını kurdular ve TANRI onların planlarından tamamen haberdardır. Gerçekten de, planları dağları kazımaya yeterdi.
174.sura.14.titles.35	Abraham 	İbrahim
174.sura.14.titles.40	The Contact Prayers:\nGift From God 	İletişim Duaları:\nTanrı’dan Hediye
174.sura.14.titles.44	God Sends His Commands\nThrough His Messengers 	Tanrı, Elçileri Aracılığıyla\nEmirlerini Gönderir
175.page[0]	Abraham (Ibrahîm) 14:47-52 & Al-Hijr Valley (Al-Hijr) 15:1-13	İbrahim (İbrahîm) 14:47-52 & Hicr Vadisi (El-Hicr) 15:1-13
175.page[1]	153	153
175.sura.14.verses.47	Do not think that GOD will ever break His promise to His messengers. GOD is Almighty, Avenger.	
175.sura.14.verses.48	The day will come when this earth will be substituted with a new earth, and also the heavens, and everyone will be brought before GOD, the One, the Supreme.	Gün gelecek, bu yeryüzünün yerini yeni bir yeryüzü ve göklerin yerini de yenileri alacak ve herkes Tek ve En Üstün Olan TANRI’nın huzuruna getirilecek.
175.sura.14.verses.49	And you will see the guilty on that day chained in shackles.	
175.sura.14.verses.50	Their garments will be made of tar, and fire will overwhelm their faces.	
175.sura.14.verses.51	For GOD will pay each soul for whatever it earned; GOD is the most efficient reckoner.	Zira TANRI, her bir nefse her ne kazandıysa ödeyecektir; TANRI en etkin hesap görendir.
175.sura.14.verses.52	This is a proclamation for the people, to be warned herewith, and to let them know that He is only one god, and for those who possess intelligence to take heed.	
175.sura.14.titles.47	Guaranteed Victory for\nGod’s Messengers 	
175.sura.14.titles.48	New Heavens and New Earth*	
175.sura.15.verses.1	A.L.R.* These (letters) are proofs of this scripture; a profound Quran.	A.L.R.* Bu (harfler), bu kutsal yazının kanıtlarıdır; esaslı bir Kuran.
175.sura.15.verses.2	Certainly, those who disbelieved will wish they were submitters.	Elbette, inkâr etmiş olanlar, keşke teslim olan olsaydık diye arzu edecekler.
175.sura.15.verses.3	Let them eat, enjoy, and remain blinded by wishful thinking; they will find out.	Varsın onlar yesinler, tadını çıkarsınlar ve hüsnükuruntuyla kör kalsınlar; öğrenecekler.
175.sura.15.verses.4	We never annihilated any community, except in accordance with a specific, predetermined time.	Biz hiçbir topluluğu, önceden belirlenmiş spesifik bir zamana uygun olması dışında asla imha etmedik.
175.sura.15.verses.5	The end of any community can never be advanced, nor delayed.	
175.sura.15.verses.6	They said, “O you who received this reminder, you are crazy.	
175.sura.15.verses.7	“Why do you not bring down the angels, if you are truthful?”	
175.sura.15.verses.8	We do not send down the angels except for specific functions. Otherwise, no one will be respited.	Biz melekleri spesifik işlevler dışında indirmeyiz. Aksi takdirde, kimseye süre tanınmaz.
175.sura.15.verses.9	Absolutely, we have revealed the reminder, and, absolutely, we will preserve it.*	Kesinlikle, biz hatırlatıcıyı vahyettik ve kesinlikle, biz onu koruyacağız.*
175.sura.15.verses.10	We have sent (messengers) before you to the communities in the past.	
175.sura.15.verses.11	Every time a messenger went to them, they ridiculed him.	
175.sura.15.verses.12	We thus control the minds of the guilty.	
175.sura.15.verses.13	Consequently, they cannot believe in him. This has been the system since the past generations.	
175.sura.15.titles.1	♦ ♦ ♦ ♦\nSura 15: Al-Hijr Valley\n(Al-Hijr)\nIn the name of God, Most Gracious, Most Merciful 	♦ ♦ ♦ ♦\nSure 15: Hicr Vadisi\n(El-Hicr)\nEn Lütufkâr ve En Merhametli Olan Tanrı’nın adıyla. 
175.sura.15.titles.9	God’s Messenger\nof the Covenant*	
175.notes.data[0]	*14:48 This prophecy is also found in the Old Testament (Isaiah 65:17 & 66:22) and the New Testament: “What we await are new heavens and a new earth where, according to his promise, the justice of God will reside.” (2 Peter 3:13).	
175.notes.data[1]	*15:1 & *15:9 The divine source and the perfect preservation of the Quran are proven by the Quran’s mathematical code (Appendix 1). God’s Messenger of the Covenant was destined to unveil this great miracle. The word “Dhikr” denotes the Quran’s code in several verses (15:6, 21:2, 26:5, 38:1, 38:8, 74:31). The value of “Rashad Khalifa” (1230) + 15 + 9= 1254, 19x66.	*15:1 & *15:9 Göksel kaynak ve Kuran’ın mükemmel korunması, Kuran’ın matematiksel kodu ile kanıtlanmıştır (Ek 1). Tanrı’nın Antlaşma Elçisi, bu büyük mucizeyi ortaya çıkarmaya mukadderdi. “Zikr” kelimesi, birkaç ayette Kuran’ın kodunu ifade etmektedir (15:6, 21:2, 26:5, 38:1, 38:8, 74:31). “Reşad Halife” nin değeri (1230) + 15 + 9 = 1254, 19x66.
176.page[0]	154	154
176.page[1]	Al-Hijr Valley (Al-Hijr) 15:14-39	Hicr Vadisi (El-Hicr) 15:14-39
176.sura.15.verses.14	Even if we opened for them a gate into the sky, through which they climb;	
176.sura.15.verses.15	they will say, “Our eyes have been deceived. We have been bewitched.”	
176.sura.15.verses.16	We placed galaxies in the sky, and adorned it for the beholders.	
176.sura.15.verses.17	And we guarded it against every rejected devil.	
176.sura.15.verses.18	If any of them sneaks around to listen, a mighty projectile will chase him back.	
176.sura.15.verses.19	As for the earth, we constructed it, and placed on it stabilizers (mountains), and we grew on it a perfect balance of everything.	
176.sura.15.verses.20	We made it habitable for you,* and for creatures you do not provide for.	Biz onu sizin için* ve rızıklarını sizin sağlamadığınız yaratıklar için yaşanabilir kıldık.
176.sura.15.verses.21	There is nothing that we do not own infinite amounts thereof. But we send it down in precise measure.	Ondan sonsuz miktarda sahip olmadığımız hiçbir şey yoktur. Fakat biz onu tam ölçüsünde indiririz.
176.sura.15.verses.22	And we send the winds as pollinators, and cause water to come down from the sky for you to drink. Otherwise, you could not keep it palatable.	
176.sura.15.verses.23	It is we who control life and death, and we are the ultimate inheritors.	
176.sura.15.verses.24	And we fully know those among you who advance, and we fully know those who regress.	
176.sura.15.verses.25	Your Lord will surely summon them. He is Most Wise, Omniscient.	
176.sura.15.verses.26	We created the human being from aged mud, like the potter’s clay.	Biz insanoğlunu, çömlekçi kiline benzer yıllanmış çamurdan yarattık.
176.sura.15.verses.27	As for the jinns, we created them, before that, from blazing fire.	Cinlere gelince, onları ondan da önce alevli ateşten yarattık.
176.sura.15.verses.28	Your Lord said to the angels, “I am creating a human being from aged mud, like the potter’s clay.	Rabbin meleklere dedi ki: “Ben, çömlekçi kiline benzer yıllanmış çamurdan bir insan yaratıyorum.
176.sura.15.verses.29	“Once I perfect him, and blow into him from My spirit, you shall fall prostrate before him.”	“Onu tamamlayıp ona Benim ruhumdan üflediğimde, onun önünde secdeye kapanın.”
176.sura.15.verses.30	The angels fell prostrate; all of them,	Melekler secdeye kapandılar; hepsi,
176.sura.15.verses.31	except Iblis (Satan). He refused to be with the prostrators.	İblis (Şeytan) hariç. Secde edenlerle birlikte olmayı o reddetti.
176.sura.15.verses.32	He said, “O Iblis (Satan), why are you not with the prostrators?”	O dedi ki: “Ey İblis (Şeytan), neden secde edenlerle birlikte değilsin?”
176.sura.15.verses.33	He said, “I am not to prostrate before a human being, whom You created from aged mud, like the potter’s clay.”	Dedi ki: “Çömlekçi kiline benzer yıllanmış çamurdan yarattığın bir insanın önünde ben secde edecek değilim.”
176.sura.15.verses.34	He said, “Therefore, you must get out; you are banished.	O dedi ki: “O hâlde, sen çıkmak zorundasın; sürgün edildin.”
